@RELATION gesture
@ATTRIBUTE X_ACC_MEAN NUMERIC
@ATTRIBUTE X_ACC_STD NUMERIC
@ATTRIBUTE X_ACC_MAX NUMERIC
@ATTRIBUTE X_ACC_MIN NUMERIC
@ATTRIBUTE X_ACC_IQR NUMERIC
@ATTRIBUTE Y_ACC_MEAN NUMERIC
@ATTRIBUTE Y_ACC_STD NUMERIC
@ATTRIBUTE Y_ACC_MAX NUMERIC
@ATTRIBUTE Y_ACC_MIN NUMERIC
@ATTRIBUTE Y_ACC_IQR NUMERIC
@ATTRIBUTE Z_ACC_MEAN NUMERIC
@ATTRIBUTE Z_ACC_STD NUMERIC
@ATTRIBUTE Z_ACC_MAX NUMERIC
@ATTRIBUTE Z_ACC_MIN NUMERIC
@ATTRIBUTE Z_ACC_IQR NUMERIC
@ATTRIBUTE X_GYR_MEAN NUMERIC
@ATTRIBUTE X_GYR_STD NUMERIC
@ATTRIBUTE X_GYR_MAX NUMERIC
@ATTRIBUTE X_GYR_MIN NUMERIC
@ATTRIBUTE X_GYR_IQR NUMERIC
@ATTRIBUTE Y_GYR_MEAN NUMERIC
@ATTRIBUTE Y_GYR_STD NUMERIC
@ATTRIBUTE Y_GYR_MAX NUMERIC
@ATTRIBUTE Y_GYR_MIN NUMERIC
@ATTRIBUTE Y_GYR_IQR NUMERIC
@ATTRIBUTE Z_GYR_MEAN NUMERIC
@ATTRIBUTE Z_GYR_STD NUMERIC
@ATTRIBUTE Z_GYR_MAX NUMERIC
@ATTRIBUTE Z_GYR_MIN NUMERIC
@ATTRIBUTE Z_GYR_IQR NUMERIC
@ATTRIBUTE class {upDown, leftRight, inOut, rotation}
@DATA
0.0005440855683269433, 1.5158133389101722, 4.286242, -6.02629, 1.77145, 2.9680337254150704, 2.6389263445303075, 8.218886, -4.83647, 2.6649705000000004, 8.892584842911877, 4.019395054998254, 22.93965, -1.03668, 1.5247224999999993, 0.0035734572158365348, 1.161957991544613, 4.079347, -3.598, 0.4569935, -0.03012094763729247, 0.6065061858286799, 2.095147, -1.81117, 0.4468715, -0.052558109833971904, 0.36498688225098685, 1.528267, -1.30746, 0.232219, upDown

0.48079789950980395, 2.8746355838230406, 8.624454, -6.23949, 2.58351425, 3.0358984754901956, 1.3147240455339688, 6.240221, -0.99172, 1.7870265000000005, 9.453434107843139, 1.3656821334036893, 13.78174, 5.066991, 1.7043765000000004, -0.012830262254901964, 0.29694030341570365, 0.794663, -0.84477, 0.34833925, -0.02953366421568628, 0.9159512912653137, 2.331362, -2.71479, 0.89215125, -0.08444429656862745, 1.0052317841289984, 2.527707, -3.17784, 0.62637425, leftRight

-0.5115905712, 1.3724781505211583, 4.863553, -4.28238, 1.267201, 3.5303677695999998, 2.2269861938733104, 7.260694, -3.68903, 2.7476140000000004, 8.556447396800001, 5.109925770761234, 26.64785, -2.77101, 3.712992, -0.015073947199999991, 1.5309439869961712, 4.279616, -4.29362, 1.421057, 0.008920248, 0.5448156649765975, 1.802199, -1.63647, 0.49321099999999996, -0.0291970064, 0.3955420085310261, 1.464351, -1.60786, 0.305728, upDown

0.47259153112840463, 2.9874958270393592, 6.935641, -5.9664, 4.2627485, 1.4755449824902724, 1.5183193436530744, 5.061645, -2.77635, 1.7672645, 9.869173276264592, 1.0929980638993506, 13.04633, 6.161725, 1.4768075000000014, -0.04598607392996109, 0.2954556681807849, 0.775232, -0.95049, 0.32436425, -0.004572169260700396, 0.8207277678661263, 2.164701, -1.60633, 1.1246437500000002, -0.0018880175097276215, 1.2006301930676275, 2.904694, -2.61976, 1.842368, leftRight

-0.7875875931863727, 1.9997584653741731, 7.196749, -10.2926, 0.24793500000000002, 0.8459352124248497, 1.4184687793153896, 2.946438, -6.52528, 0.267096, 7.010405164328657, 7.081356947587212, 19.21229, -23.2092, 0.4491530000000008, 0.004064294589178347, 1.9568274409201951, 8.794992, -5.48166, 0.0814825, 0.01562611022044083, 3.8911138761368274, 12.67609, -13.3898, 0.0681695, -0.18291563927855706, 0.54612258177442, 1.40157, -2.82539, 0.078289, rotation

0.805987005376344, 1.626757254729619, 7.55128, -3.98534, 1.44267225, 0.21652569354838705, 5.452050717218023, 10.68862, -13.8841, 1.45704975, 10.01303438172043, 3.52653480601957, 23.69662, 1.064146, 1.8726622499999994, 0.046480419354838716, 1.102843675140154, 3.044822, -3.12624, 0.5845622500000001, 0.0193655376344086, 0.773508527273041, 2.423228, -2.82426, 0.66711675, 0.024526951612903237, 1.2691896429592613, 2.900592, -3.39085, 0.54514375, inOut

-0.6436582723880598, 3.278881291801273, 5.541473, -9.43745, 2.736231, 1.0241389589552239, 1.2000617060680432, 3.197963, -1.8517, 1.9379420000000003, 9.835850947761193, 0.7941388476490794, 12.77564, 7.79065, 0.9587830000000004, -0.003822880597014928, 0.30337286128293217, 0.744216, -0.7333, 0.3872185, 0.030802235074626885, 0.6627835638737147, 1.992395, -1.79568, 0.5677785, 0.033592608208955224, 1.064625256939165, 2.285382, -2.8119, 0.7880262499999999, leftRight

0.6231678868883213, 3.2007173273556444, 10.703729629516602, -5.94724178314209, 1.9834562838077545, -1.1446319129391622, 2.1390086711322147, 1.0588011741638184, -7.30381441116333, 2.5871167182922363, 9.796054519683477, 1.1825281441199496, 13.733833312988281, 6.22640323638916, 0.9462146759033203, 0.00667770258095778, 0.4310915529993937, 1.0983034372329712, -1.3794996738433838, 0.40373489260673523, 0.03221686451839423, 0.45511405709788644, 1.106132984161377, -1.276861548423767, 0.5198486298322678, 0.038786783593563225, 1.8187749180090123, 5.082279205322266, -4.814019680023193, 0.2929474860429764, leftRight

-0.21822611111111112, 2.2123464136144517, 4.853971, -7.74864, 0.879135, 2.133175898635477, 1.4532160079350314, 3.657895, -1.85649, 2.385896, 9.526334703703704, 0.6232449329592422, 11.61383, 8.09248, 0.7282250000000001, 0.0011649902534113063, 0.22645190350103403, 0.560991, -1.1871, 0.126761, -0.01212369200779727, 0.44055360473097577, 1.64725, -1.49421, 0.11184999999999999, -0.0031305964912280724, 0.7245425155263548, 2.047829, -2.86623, 0.173636, leftRight

-0.021352350282485864, 1.8331319250666698, 12.87163, -4.32071, 0.9599835000000001, 0.7763253333333333, 3.8394545881044304, 11.21563, -10.885, 0.43477925000000006, 9.753074016949153, 1.7782399167796867, 17.97622, -0.3899, 0.6461810000000003, -0.02512432768361583, 0.5449316914598713, 2.502114, -2.52805, 0.21172049999999998, -0.009312932203389834, 0.6664132195105011, 1.828228, -2.90047, 0.26125, -0.011228723163841802, 0.9212586887618391, 2.868688, -3.12341, 0.13688175, inOut

-0.2609044444444445, 1.1502197528068983, 6.696094, -5.48251, 0.783315, 1.0454934153439153, 3.348676640673981, 8.257214, -10.4826, 0.25691450000000016, 9.694560701058201, 1.9886855355809068, 21.41852, 2.367287, 0.2784752500000014, -0.030021534391534387, 0.682785892286011, 2.83114, -3.19931, 0.12490125, 0.023785769841269837, 0.5245371862005878, 2.514557, -1.71027, 0.08015675, 0.01716261375661375, 0.6882698496816131, 2.236763, -2.44826, 0.07536275, inOut

-1.059001888888889, 1.8585537484039774, 7.273404, -8.59903, 0.94322, 0.8610275862068966, 1.406587926916676, 3.212336, -6.78639, 0.6569605, 6.871254256704981, 6.97956974029011, 16.65631, -22.4043, 0.4084292499999993, -0.037240220306513416, 1.556129076731481, 7.55396, -5.00017, 0.15552475, 0.008728645593869756, 3.75059306785582, 11.18259, -14.5488, 0.12676349999999997, -0.1488814846743295, 0.5065706629718127, 1.4804, -2.63151, 0.19333575, rotation

0.9552479017542922, 8.017032897961114, 27.908058166503906, -14.247574806213379, 2.481715738773346, -2.3874392394129544, 4.47882224440042, 2.579930067062378, -15.407718658447266, 2.2936706095933914, 10.388180815465919, 2.1558524525577814, 19.65785026550293, 6.370131969451904, 1.5666427612304688, -0.0003822194773822887, 0.58307282977908, 1.582998275756836, -2.003744125366211, 0.4511391147971153, 0.01243326789167918, 1.1404883648143203, 2.563413619995117, -4.446020603179932, 0.6274402216076851, -0.017142332112203996, 2.600721635389066, 7.517471790313721, -7.659338474273682, 0.7414234429597855, leftRight

-0.36238039915257364, 1.386766167870657, 5.3737897872924805, -3.4751076698303223, 1.5953886806964874, 0.7826035548677425, 3.311991725718606, 7.828423500061035, -7.428379058837891, 1.3678182661533356, 9.667381835889213, 1.4475832583271855, 14.186578750610352, 5.138855934143066, 1.044428825378418, 0.00985668345358427, 0.6327333403296416, 2.203171491622925, -1.72445547580719, 0.4569980651140213, -0.021439288851887554, 0.5043675898184898, 1.2527732849121094, -2.0719144344329834, 0.5241096764802933, -0.017116256991503487, 0.8450197378581411, 2.569159507751465, -3.0149521827697754, 0.4335622638463974, inOut

-0.17346015410927626, 3.653879388135527, 12.725513458251953, -8.064844131469727, 2.234981417655945, -0.1917122953442427, 2.31977442478242, 2.843432664871216, -7.835610389709473, 2.0577160120010376, 10.009357715019814, 1.4029696613265514, 16.517377853393555, 4.810675621032715, 0.9773550033569336, 0.00762754431567513, 0.5935269468593916, 1.5339962244033813, -2.6961655616760254, 0.3355580270290375, 0.002910046687779518, 1.0011935285827813, 3.179136037826538, -2.590331554412842, 0.6008086502552032, -0.026675650071925842, 1.6752204549438254, 4.983209609985352, -6.30006217956543, 0.36112435162067413, inOut

-0.8379043594080338, 1.9308356572705194, 6.042128, -7.65042, 0.5581499999999999, 1.780534289640592, 1.6776824525527514, 4.251974, -5.63177, 0.6108469999999999, 6.566752640591965, 7.16319553071776, 20.88912, -20.7371, 0.8575820000000007, -0.02597306342494716, 1.7528452617112684, 7.951303, -5.00656, 0.12143399999999999, 0.03439443340380546, 4.028243333069133, 12.7954, -12.708, 0.135282, -0.18135002536997888, 0.5394962343969784, 1.484661, -2.86481, 0.219437, rotation

0.312233661728395, 1.3429789663976335, 7.10572, -7.03957, 0.725824, 0.9607762839506171, 2.524441368197902, 3.868697, -9.57233, 0.8192539999999997, 9.400718930864198, 5.774719028142359, 39.61219, -6.73553, 0.30182999999999893, -0.014247108641975306, 1.5367569745019536, 4.655684, -5.69228, 0.102257, -0.025566476543209888, 0.6187429977525523, 4.62287, -3.02891, 0.11504400000000001, 0.012875733333333332, 0.36215917689998156, 1.407506, -1.74141, 0.054327, upDown

0.2211399347826087, 1.1652206944200423, 7.601584, -3.68351, 0.76475025, 0.6362951024844721, 1.6660686754725367, 5.464086, -5.87371, 1.03005625, 9.64875242236025, 7.080140406428167, 32.1335, -8.53693, 0.7773257499999993, 0.02140707142857143, 1.3975760826227084, 4.442748, -6.70416, 0.34673600000000004, 0.006016779503105592, 0.6080612221478848, 1.892404, -2.32923, 0.3142505, 0.013894217391304354, 0.404399837237531, 1.640968, -0.99662, 0.2450055, upDown

-0.6126562592592593, 1.5584250279321452, 10.04497, -5.84663, 0.6246174999999999, 0.7310431435185186, 3.4469868517907805, 8.396152, -12.4636, 0.5982709999999999, 9.710725143518516, 1.6744875028463746, 18.4649, 1.536056, 0.5204180000000012, -0.013601594907407408, 0.49796586462275805, 2.091988, -3.05962, 0.13528500000000002, -0.0015658657407407442, 0.49996424226055586, 2.449277, -2.12496, 0.17549725, 0.023544053240740753, 0.827729576770455, 3.149917, -2.24031, 0.25219575, inOut

-0.8115307785087719, 1.1679594613899826, 5.297134, -5.60229, 0.7725374999999999, 0.7260827390350877, 3.0737331598102653, 9.150728, -11.5605, 0.44855275000000006, 9.661759995614036, 1.5895975841987564, 20.19683, 1.049773, 0.3024287499999989, 0.0014733421052631572, 0.6486803927763262, 3.126725, -2.50745, 0.11477425000000001, -0.0016193355263157917, 0.5246827793725715, 2.258881, -2.47834, 0.1067835, -0.007324100877192982, 0.6016866991362759, 2.036467, -3.01394, 0.10252325, inOut

-0.8439194103671707, 4.8145216927639005, 18.55131, -19.2349, 0.89112, 0.35361035205183594, 1.9406385090911151, 4.465171, -8.99981, 1.678033, 7.425184358531317, 6.52282250042674, 19.17156, -26.479, 0.4527459999999994, 0.050010589632829366, 1.934202475181519, 10.33656, -8.91807, 0.16457349999999998, -0.0019979438444924307, 4.245096110287038, 18.66967, -21.1296, 0.14966449999999998, -0.04794160043196544, 0.9141430011964281, 4.706008, -4.61291, 0.07935400000000001, rotation

0.6428034967028124, 2.072363082301506, 7.912997245788574, -3.3289835453033447, 1.2522364184260368, -0.07474063891311024, 0.8364913029040457, 1.8181679248809814, -2.8075010776519775, 1.1468353271484375, 9.815533474434254, 0.8342855426222788, 14.490804672241211, 5.931759357452393, 0.6132421493530273, -0.01326818149374408, 0.32371754793647484, 1.0056254863739014, -1.6948176622390747, 0.21651482582092285, 0.0010614616709739664, 0.6615771666195179, 2.514411449432373, -2.1546387672424316, 0.3051980212330818, 0.007081832490363266, 0.9924048297510227, 2.936838388442993, -2.950873374938965, 0.19813902489840984, leftRight

-0.3694310561331059, 0.9380742807655198, 2.7651138305664062, -3.1948368549346924, 0.9006999135017395, 1.1958013209212355, 1.202857185432306, 4.357375144958496, -2.517648220062256, 1.2240895628929138, 9.45650568757041, 4.670361504353488, 19.969263076782227, -2.591353416442871, 1.216902732849121, 0.02445841149296675, 1.4048193944700897, 4.180320739746094, -3.951901435852051, 0.4388886094093323, -0.03168242375140711, 0.33006281492799927, 1.2952905893325806, -1.1835777759552002, 0.263120099902153, -0.016542771756458304, 0.31911623576094666, 0.9613837599754333, -1.2916486263275146, 0.13954953104257584, upDown

0.21864053160919525, 3.8032686935662743, 12.09071, -9.60274, 1.7816275, -0.4653666867816092, 0.9851802989751912, 2.314032, -3.74652, 0.59108375, 7.853656005747126, 4.576362675665973, 16.29938, -15.5245, 1.531309750000002, 0.08358595977011496, 1.0687006356370923, 5.121031, -2.62876, 0.181888, 0.06942847701149416, 4.236817360099839, 13.49142, -14.9713, 0.40772175, 0.013000281609195403, 0.39966932484929296, 1.456954, -1.78783, 0.12703, rotation

0.11725242411642411, 2.9547922589699502, 10.95525, -10.0483, 0.5054400000000001, 1.4598323076923077, 1.4070236957976625, 4.156155, -4.16334, 1.566643, 6.751483869022869, 6.405233092904965, 14.23927, -14.3268, 0.7258300000000002, 0.13649683367983367, 0.9628487315100481, 5.287079, -2.33275, 0.120371, -0.01816013305613311, 3.5525267060337673, 11.08991, -13.197, 0.172566, -0.1909781476091476, 0.597892275596822, 1.266282, -2.9724, 0.120371, rotation

-0.4642819786729857, 0.8567938713956794, 4.784502, -3.20681, 0.42519999999999997, 0.9891004715639811, 3.566509254015089, 8.170976, -12.1977, 0.5311975, 9.59800422748815, 1.2650891643795863, 16.93419, 2.372077, 0.28206725000000077, -0.004516379146919431, 0.4606395503497864, 1.6776, -1.57251, 0.14247674999999999, -0.009267222748815166, 0.49727135272797734, 1.601327, -2.1729, 0.12037375, -0.006028966824644552, 0.6556562710043435, 2.41382, -3.02967, 0.11717375, inOut

-0.7462073377192983, 1.0660979476889216, 3.579576, -5.964, 0.9893400000000001, 0.3813124890350877, 3.0200254435625458, 7.41161, -10.1783, 1.15761475, 9.325363236842104, 6.081265475404491, 28.43009, -6.66606, 0.9372312499999982, 0.0067154144736842, 1.498635328248523, 5.935182, -5.81147, 0.3541965, -0.014090111842105261, 0.4407371332476614, 1.803987, -2.07357, 0.37736125, -0.004550528508771927, 0.5358945426361186, 1.519528, -1.51966, 0.40772075, upDown

-1.0638691514084506, 2.400752060575044, 6.940433, -9.28653, 1.782835, 0.8240535985915493, 2.1236574889077953, 4.362166, -6.70254, 2.02897, 4.843906264084507, 8.778757350479443, 16.65871, -22.2821, 7.154097, -0.035095211267605626, 2.584653979515614, 8.728946, -6.19859, 0.75180675, -0.030589070422535197, 5.157422785923707, 11.29764, -14.1866, 0.8713787500000001, -0.41338002112676053, 0.7639143716478526, 2.746998, -2.63151, 0.78988775, rotation

-0.5777407, 1.1772414690414996, 5.785812, -5.23099, 1.1881519999999999, 0.6387317199999999, 3.465213751809088, 9.720851, -12.7846, 1.19893725, 9.70970418, 1.5399604062126593, 19.02304, 3.48358, 0.5940797500000006, -0.020861217777777774, 0.5288773466053011, 2.410868, -2.55539, 0.23968199999999995, 0.0019189666666666646, 0.5063360185904272, 1.833841, -2.02347, 0.287085, -0.02275752222222221, 0.7707672721413763, 2.61384, -2.86161, 0.290016, inOut

0.6750184440477328, 2.848068461103799, 12.945898056030273, -5.67415714263916, 1.3007448613643646, 0.15255122544703545, 1.2171195407813309, 1.7486989498138428, -4.381330490112305, 0.8456039354205132, 9.902355306798762, 0.8622209692665677, 13.288273811340332, 7.076797962188721, 0.9246540069580078, -0.008973071380675613, 0.25048256733806346, 0.8767285943031311, -0.8990657925605774, 0.2545979917049408, -0.0012430028227919882, 0.6908638834233268, 2.5719356536865234, -2.342125177383423, 0.44101911783218384, 0.0011352998071483204, 1.23110032171098, 3.990384101867676, -3.831846237182617, 0.3909517228603363, leftRight

0.08536219495780221, 4.7401269687877505, 17.997962951660156, -10.378876686096191, 1.0707789361476898, -0.9542625532826272, 2.5911470875697256, 3.1931726932525635, -13.728487968444824, 0.7443949580192566, 10.280414720860923, 2.270904455513019, 26.197507858276367, 2.245117664337158, 1.017479658126831, -0.03012576420924899, 0.8167274768208831, 2.192329168319702, -5.002460956573486, 0.30067064985632896, 0.010476996166711083, 1.1320285058668462, 3.8651657104492188, -3.45212984085083, 0.34194960817694664, -0.0005056906687436489, 1.6866717195597134, 6.016515254974365, -4.873674392700195, 0.20825902931392193, leftRight

-0.7080458995327102, 1.4264005786015832, 4.281451, -6.05024, 0.92286, 1.2152416588785049, 3.5790478714860505, 8.537485, -12.5307, 0.7791285000000001, 9.600377278037383, 1.9454607075075785, 19.1021, 1.078519, 0.6707335000000008, -0.0038165677570093526, 0.6717691885081161, 1.961326, -2.12502, 0.38348875000000004, -0.007526448598130842, 0.559226331901381, 1.924388, -2.13639, 0.434891, -0.018677035046728973, 0.7342650979065314, 2.35285, -2.76893, 0.5472725, inOut

-0.4125270284697509, 2.437007537725735, 9.764701, -14.6955, 0.5287974999999999, 1.8214547419928828, 2.3066689212868923, 4.743047, -9.36871, 2.20324125, 7.031708934163701, 6.517994560991956, 21.8018, -22.3157, 0.47011174999999916, 0.02924679181494661, 1.6524309249796734, 9.229619, -6.08034, 0.11690924999999999, -0.013441709964412794, 3.7037437716885697, 12.08061, -15.2647, 0.1187675, -0.13794100177935942, 0.6269048406589338, 3.420244, -3.00649, 0.1472635, rotation

-0.15617516904761913, 1.3724038218995938, 3.481361, -3.95659, 1.78103575, 1.0826084214285714, 1.8941191360734064, 4.400493, -5.81622, 2.25115125, 9.42770236904762, 5.45605591058161, 29.18227, -7.38231, 1.2707975000000005, 5.054999999999207e-05, 1.2665720201270265, 3.981083, -4.72957, 0.80400325, -0.018463359523809533, 0.5757563184035428, 4.109067, -1.654, 0.505729, 0.012101254761904767, 0.39990931510562117, 1.410495, -1.02789, 0.5243715, upDown

